seller_id,seller_city,total_outcome,Rolling_Total
c0563dd588b775f2e37747ef6ad6c92c,santo andre,3697.2,94324.38
c1849d4d32d7a6cecd5aa471809d3135,santo andre,388.98,94713.36
c7fdb77fdbff3c41981bc52f787e959e,santo andre,696.32,95409.68
cc419e0650a3c5ba77189a1882b7556a,santo andre,104288.42,199698.1
d13e50eaa47b4cbe9eb81465865d8cfc,santo andre,7155.05,206853.15
d4910f1cdcfdabd48d6b316e395d4a23,santo andre,1146.88,208000.03
d5b9a084373da994a6e37f732169a853,santo andre,1769,209769.03
da7039f29f90ce5b4846ffc0fcc93beb,santo andre,1259.1,211028.13
e174dc2de86d60fee178170a154c05e7,santo andre,19.8,211047.93
e5bd51692380fd8cabb19b756b95e714,santo andre,119.7,211167.63
e7d5b006eb624f13074497221eb37807,santo andre,3478.93,214646.56
f12d3c2a14729ae461b920c11fe20fdc,santo andre,364.45,215011.01
f4a04f7be452aa3bb31760bf00055dd0,santo andre,1312.1,216323.11
fa5fdc4e4bb6bd1009ad0e4ac4096562,santo andre,161.99,216485.1
ff063b022a9a0aab91bad2c9088760b7,santo andre,12076.5,228561.6
f52c2422904463fdd7741f99045fecb6,santo andre/sao paulo,567.79,567.79
05ff92fedb5be47920fea08e501238b9,santo angelo,21992.78,21992.78
b7ba853e9551f4558440881fd3e5c815,santo antonio da patrulha,376.8,376.8
04aba03279157f6d4e0fe8ccaf21963c,santo antonio de padua,2575.9,2575.9
f97e2b0650c2068227e1d366140eb62f,santo antonio de posse,3654,3654
08f5819815f3d06545011850bd70f0a8,santos,452,452
0af977692321d895349eded183341d28,santos,257.75,709.75
0db783cfcd3b73998abc6e10e59a102f,santos,9077.4,9787.15
13f57c12a00ed4610db646b913a7f5c6,santos,645.2,10432.35
1c5e4e49b9079480255b49d50aac1aa9,santos,10173.11,20605.46
36a968b544695394e4e9d7572688598f,santos,9482.87,30088.33
4125d9385a25e82d2f72d3a0fd55bc3f,santos,42.9,30131.23
5011f0d93373a4c5753adf58ca77af8d,santos,1009.42,31140.65
520b493b57809f446cb0a233bb3e25c7,santos,3698.9,34839.55
6ec1a01e866584bb679eb9b098345919,santos,4248.91,39088.46
7494d0dcba8551df6cf37f1b905dc2f7,santos,45.9,39134.36
9b1f656ca3060f8af17a50d8a024b533,santos,41,39175.36
b76a1f8356322f12529c37b67d5c96c2,santos,298.5,39473.86
e067ad2c1c0b48758eb1b5228bcf7a68,santos,5042.55,44516.41
ea00f977a203ff88adf7057cb7806998,santos,389.72,44906.130000000005
ed8cb7b190ceb6067227478e48cf8dde,santos,573.5,45479.630000000005
8a1ff5c35f6595a73fef4c7b96e4908a,sao  jose dos pinhais,1598,1598
ea566164622c6b439516ab18062c42cd,sao  paulo,10309.42,10309.42
d0d70d21e2234dd7cd3cf63fe414148a,sao bento,598.4,598.4
0417b067eeab773d2f7061a726dc477f,sao bento do sul,1859.18,1859.18
57d2ba47f7a3209aa347532ae75c1165,sao bento do sul,318,2177.1800000000003
bd43e172d599bed47a85da877172ca8c,sao bento do sul,23.92,2201.1
010da0602d7774602cd1b3f5fb7b709e,sao bernardo do campo,849.5,849.5
09f952a5f58d2285b0372551ae8f9b01,sao bernardo do campo,11821.5,12671
0ddefe3c7a032b91f4e25b9c3a08fca1,sao bernardo do campo,402.9,13073.9
116ccb1a1604bc88e4d234a8c23f33de,sao bernardo do campo,2004.89,15078.79
1660ad786c27fd935378b6192a90b417,sao bernardo do campo,1570,16648.79
1a6245add4353f18ed55138808906979,sao bernardo do campo,30,16678.79
25be943a321c8938947bdaabca979a90,sao bernardo do campo,769,17447.79
26562f211dd1364af2a8596dc945e8ae,sao bernardo do campo,99,17546.79
31be790e64fc99f8ff48ec2bd18a3104,sao bernardo do campo,241.4,17788.19
3cfa1358a6caa965278721344c8d76f2,sao bernardo do campo,3140.28,20928.47
3d2400ac620cffa23ac81bd192f7f555,sao bernardo do campo,105,21033.47
4200ddf1967c5e41e48db62bc6d4b5ac,sao bernardo do campo,734.8,21768.27
49f8d2ea7b718d0ce587d34207caf2b4,sao bernardo do campo,149.9,21918.170000000002
4ce6e5f6c52515177e18c1c9361d8677,sao bernardo do campo,226.6,22144.77
513a54369b6a8a6602fcb0e129c6d78d,sao bernardo do campo,47.8,22192.57
5160d23075764e18e07c1f4a87fad743,sao bernardo do campo,2429,24621.57
54583ab379489add547fe47b628db589,sao bernardo do campo,2240,26861.57
56a8b450e802502ba53a9885ee38e29f,sao bernardo do campo,62.45,26924.02
685b870da5b52a710782c9c0fefbeb5b,sao bernardo do campo,627,27551.02
7722b1df1b0e383e000397b2c11e3e19,sao bernardo do campo,7094.09,34645.11
8d956fec2e4337affcb520f56fd8cbfd,sao bernardo do campo,11015.19,45660.3
92d14edfb62ee5ae7fdff70b0f4e7233,sao bernardo do campo,322,45982.3
a8739afb32aaa45e01815ca76f76f54b,sao bernardo do campo,298.83,46281.13
b8114f2f589a6804810f04f99b36b498,sao bernardo do campo,1399.62,47680.75
b8555308bfdb4ca1ed54325a58da9a97,sao bernardo do campo,3047.2,50727.95
c85d7b477a709c85a1e8b8f25aa1b270,sao bernardo do campo,75,50802.95
ca7c6bd577e559472af1c699de9e764e,sao bernardo do campo,148,50950.95
dfc5fb7259bb2b599ca565e6e9448f0f,sao bernardo do campo,6124.63,57075.58
e3dd723429d1b23614b7fa85e2c7a853,sao bernardo do campo,471.05,57546.63
f419677537694f0462a91990df6ca44f,sao bernardo do campo,220.5,57767.13
f5a590cf36251cf1162ea35bef76fe84,sao bernardo do campo,53201.78,110968.91
f7ba60f8c3f99e7ee4042fdef03b70c4,sao bernardo do campo,68395,179363.91
a3b0df0065e264a91b7bbf5f844af5cd,sao bernardo do capo,186.69,186.69
1710c3aaa9c6b44ec3883ee0fe300e21,sao caetano do sul,1188.9,1188.9
20b54c376b794ed028df09a3cd88e8dc,sao caetano do sul,1342.95,2531.8500000000004
2a73cba571d90c694b7caca072ccf6ce,sao caetano do sul,342.78,2874.63
3606774ec64634822d78dc2db6d37045,sao caetano do sul,299.8,3174.4300000000003
365e4bce19bda0082c3d15d83fdb8bcd,sao caetano do sul,796.4,3970.83
50a7e551a7b3f8d37cd6e32d8bfbe5ea,sao caetano do sul,140,4110.83
6b15924333bd1a741595fe981ea04822,sao caetano do sul,614.32,4725.150000000001
7a9c12e235c36247c3c81f50d6ea9cea,sao caetano do sul,983.9,5709.05
7c4402417d51474d4d0cda9557340e40,sao caetano do sul,119.9,5828.95
7e79d65b5c6f1f544b7daea036acf720,sao caetano do sul,517.8,6346.75
8a8835a43bda99fd37310ad76c457510,sao caetano do sul,224.34,6571.09
9e6967d3cf386d284251784b18ccb485,sao caetano do sul,517.67,7088.76
a4fc6eadaff1576af888509a53420f6a,sao caetano do sul,100.86,7189.62
b248792ac0b60ec3f93d80af1b4fae47,sao caetano do sul,454.5,7644.12
b839e41795b7f3ad94cc2014a52f6796,sao caetano do sul,42829,50473.12
c458e2045a8aa8964f8879af03fdcce6,sao caetano do sul,494.91,50968.03
c5f7feb04a6a1fb3596322bfc3cf1917,sao caetano do sul,1720.6,52688.63
d8dd176509baa37f359644d082bf7f7b,sao caetano do sul,198,52886.63
d97df38225e5abadaff1e72cb72b823c,sao caetano do sul,1846,54732.63
fb8904a8ea99f8831b64ce27db2c1765,sao caetano do sul,278,55010.63
1c56ffe0e9dea2657fc6e95b53f40b13,sao carlos,183,183
2089a6d640999f9b9141ac719b2af596,sao carlos,8830.82,9013.82
4be6b962d83299498bae2190f95d6566,sao carlos,508.8,9522.619999999999
52a52b9f656520e99716f5bc40f661c8,sao carlos,783.1,10305.72
7315baebc0572ff220d226283dc66728,sao carlos,49.85,10355.57
73da1880b39c71de2b262bc7720c1494,sao carlos,398,10753.57
81336a0f57a33776419727a300249e90,sao carlos,1374.85,12128.42
83c465a786b06574376909b35ef6752a,sao carlos,281.4,12409.82
88cf19ec1fc2c58f161aee259d57142c,sao carlos,1372.97,13782.789999999999
9e94fa26a70ede4d26226e918e8706a2,sao carlos,62.8,13845.59
c013e57c075a06e5b5c48ee03c525719,sao carlos,1971.55,15817.14
d29ba1220fb8634fa3a107e54497b8a4,sao carlos,724.94,16542.079999999998
e5899683388855d3dabe8913bbe365de,sao carlos,452.88,16994.96
2d378dbb39815785238c0139c7647fb7,sao francisco do sul,1154,1154
001e6ad469a905060d959994f1b41e4f,sao goncalo,250,250
4a5b36211b1f51bf7eaa5c10a57fa483,sao goncalo,139.19,389.19
7c4adcc13272c0e26fa23aac642adb7b,sao goncalo,135,524.19
8b2492b7ff4468839593fafeed55bad9,sao goncalo,3660.08,4184.2699999999995
8e8a7ce9f2f970dc00e2acf6f6e199f6,sao goncalo,9101,13285.27
b1fc4f64df5a0e8b6913ab38803c57a9,sao goncalo,7994.74,21280.01
ef0ace09169ac090589d85746e3e036f,sao goncalo,16223.3,37503.31
bbe87dce25ba8b38bb61cc7210a3f10b,sao joao da boa vista,287,287
117cfc326c6d50da67ca858ff5c0c852,sao joao de meriti,454.6,454.6
3c03b12bab54d8b37d79d914bfdb1aa0,sao joao de meriti,4236.34,4690.9400000000005
4e0d109ccfba9a1151c103049880c857,sao joao de meriti,279.89,4970.83
55a5b51f93f2b70ea513f5a047b0262a,sao joao del rei,4002.3,4002.3
985c92cc412091f8529c12d7f23d3fef,sao joao del rei,1368.5,5370.8
6d803cb79cc31c41c4c789a75933b3c7,sao joaquim da barra,8711.4,8711.4
2f3d8b4c9e2ee165075331fea3f3095a,sao jose,130,130
5c030029b5916fed0986310385ec9009,sao jose,4164.4,4294.4
8cf21434553b02cbd37c0bbd07e041b0,sao jose,94.98,4389.379999999999
aafe36600ce604f205b86b5084d3d767,sao jose,9251.4,13640.779999999999
baa49d93c8c8841e27400a300f5d74b2,sao jose,246.4,13887.179999999998
4324dd16853115efb0fd9d0d131ba6f4,sao jose do rio pardo,1052.25,1052.25
63b9ae557efed31d1f7687917d248a8d,sao jose do rio pardo,139.5,1191.75
28fb0829fd777877cdc350d25cb5bd5b,sao jose do rio pret,499.6,499.6
0307f7565ff85b299b6e5ef162b1b1a9,sao jose do rio preto,4728.8,4728.8
10089e9f2fd0c668a8fd4e52e1698888,sao jose do rio preto,1139.9,5868.700000000001
14ee35374a7876217954b5fa08e50463,sao jose do rio preto,809,6677.700000000001
1f50f920176fa81dab994f9023523100,sao jose do rio preto,106939.21,113616.91
2009a095de2a2a41626f6c6d7722678d,sao jose do rio preto,388.89,114005.8
247587846358bb1d2e4c6522020b36fe,sao jose do rio preto,99,114104.8
324583d68897f5ddbaf38f6248322176,sao jose do rio preto,84,114188.8
3ade81dab5a172b88e1871c28ae05260,sao jose do rio preto,5751.6,119940.40000000001
4bf658053d453036c70976bccb2c31b2,sao jose do rio preto,1742.99,121683.39000000001
51ed72984a04e5dd35c2b27e77179038,sao jose do rio preto,1294.3,122977.69
575df70bde3f9f2b30bf8d2e9910d725,sao jose do rio preto,5410.05,128387.74
5c3460cd3e8a984382ae254e7dd20d9f,sao jose do rio preto,775.76,129163.5
5e105f5c9f63f5f1fd75d6cb942e55b1,sao jose do rio preto,1471.9,130635.40000000001
66d5ae34537110d3affc56174dad2b2f,sao jose do rio preto,33.81,130669.21
71592660bbcb6a4664e97b6f8b68babc,sao jose do rio preto,2027.18,132696.39
7ab0dd5487bab2dc835337b244f689fb,sao jose do rio preto,12.5,132708.89
7b1222c3624aa89b9558b50a2594188c,sao jose do rio preto,10103.52,142812.41
80f2cf9abf6b5a0e5c612b5eea6646e6,sao jose do rio preto,766.08,143578.49000000002
8fd3b4468f6425810648177996c14cbd,sao jose do rio preto,354.9,143933.39
910a922b426b7ff95eaee129ad6c0e1f,sao jose do rio preto,119.8,144053.19
a247197e2e9c19a6a53a6888cb8b660f,sao jose do rio preto,798,144851.19
a2e874074c877c5a05abae80ad6e488f,sao jose do rio preto,8071.98,152923.17
a369d693961cb93b61ca2cc518872a85,sao jose do rio preto,2597,155520.17
ad781527c93d00d89a11eecd9dcad7c1,sao jose do rio preto,6899.57,162419.74000000002
b372ee768ed69e46ca8cdbd267aa7a38,sao jose do rio preto,12630,175049.74000000002
cbd996ad3c1b7dc71fd0e5f5df9087e2,sao jose do rio preto,8411.04,183460.78
cc63f0dd2acba93ffed4fe9f8e0321fa,sao jose do rio preto,7096.71,190557.49000000002
e2c92f9c1c7746d899d18f2e158bbff7,sao jose do rio preto,1894.7,192452.19
e4f121bf6ef8b9a1d4d3e65dd0473fab,sao jose do rio preto,70,192522.19
f43827dd686be3a4a80e00aa299990fb,sao jose do rio preto,95.54,192617.73
f543ba3c973276f519d89d59bd46cead,sao jose do rio preto,258,192875.73
fadb07c842a2aef5d5a676b85f220e71,sao jose do rio preto,398.75,193274.48
fdaaf5bfda82b7b80535610c831b8d09,sao jose do rio preto,2588.9,195863.38
038b75b729c8a9a04b0d07cba7eabe86,sao jose dos campos,467,467
2dcf93836ae3ce0d7c93e2f10876467a,sao jose dos campos,1443.8,1910.8
2eeb6531ee027a48d401e72bebdd87d3,sao jose dos campos,38.7,1949.5
340636a908b13bbe0f4fb63fbe1d0c03,sao jose dos campos,823.2,2772.7
389e45560e33d2d0747f949dcddbc08e,sao jose dos campos,39,2811.7
4e85b538b0dad58852641540686d0e14,sao jose dos campos,361.98,3173.68
5741dc2bf5044c34d0698681c5081bed,sao jose dos campos,89.7,3263.38
5b8154610ebb21fb90eb587365e673df,sao jose dos campos,9397.54,12660.92
638cba8be1fb599bbb76fd6948351eb3,sao jose dos campos,598.2,13259.12
6973a06f484aacf400ece213dbf3d946,sao jose dos campos,11011.05,24270.170000000002
8b28d096634035667e8263d57ba3368c,sao jose dos campos,9375.7,33645.87
8e6d7754bc7e0f22c96d255ebda59eba,sao jose dos campos,14497.27,48143.14
9646c3513289980f17226a2fc4720dbd,sao jose dos campos,3039.3,51182.44
9c0e69c7bf2619675bbadf47b43f655a,sao jose dos campos,33702.78,84885.22
a20d8058c866dbaeca014d2cd20ac62e,sao jose dos campos,1194,86079.22
c1552b1dab6e6f760950368ae61fb600,sao jose dos campos,53.8,86133.02
d197aa8fbc64087f61984deef05f6227,sao jose dos campos,519.09,86652.11
f1b93673502375d491780bb49d615dbc,sao jose dos campos,2638.93,89291.04
377bc18334c78dd2f1535ef22a3ad225,sao jose dos pinhais,135.98,135.98
5566627eab3fe93fd6ee08798226101a,sao jose dos pinhais,85.5,221.48
81a1104df0f08b59c68aa5b03cfe398e,sao jose dos pinhais,9420.88,9642.359999999999
9bade61a92bed55a25d2b67b9f4ed739,sao jose dos pinhais,117.68,9760.039999999999
a0e19590a0923cdd0614ea9427713ced,sao jose dos pinhais,258.3,10018.339999999998
b90e891671cffd9557f33a97dc523645,sao jose dos pinhais,4449,14467.339999999998
bf100ecb7997df312b285358fb32f92c,sao jose dos pinhais,1991.9,16459.239999999998
d3e7d37c0df9aef383f3f2a15b0dddfb,sao jose dos pinhais,161,16620.239999999998
dc120d932ddf9d4dfb6fd68beefda622,sao jose dos pinhais,130,16750.239999999998
fa3a0b5aabb344b9a92e3524b0202123,sao jose dos pinhais,1789,18539.239999999998
aae5e7b457a3c72ee230a47d98fceda5,sao jose dos pinhas,604.8,604.8
35b96509602ec4b7da831b5cd73ff2c2,sao leopoldo,558.9,558.9
9df5750209b83567ec144eb299d7d634,sao leopoldo,4917,5475.9
1b4c3a6f53068f0b6944d2d005c9fc89,sao ludgero,14760.3,14760.3
a81466620e46a6970b22ef40379fdfc9,sao ludgero,321.8,15082.099999999999
06a2c3af7b3aee5d69171b0e14f0ee87,sao luis,36408.95,36408.95
11938fcc75f6902fea1d0a6f72b54a57,sao miguel d'oeste,594.98,594.98
c74f14c1e26cf1bd5bd34b6a1e274426,sao miguel do oeste,39,39
c35affa65afd250151285c5917fc1c8a,sao paluo,5279.91,5279.91
00ab3eff1b5192e5f1a63bcecfee11c8,sao paulo,98,98
00ee68308b45bc5e2660cd833c3f81cc,sao paulo,20260,20358
010543a62bd80aa422851e79a3bc7540,sao paulo,1416,21774
0249d282d911d23cb8b869ab49c99f53,sao paulo,393,22167
024b564ae893ce8e9bfa02c10a401ece,sao paulo,706.4,22873.4
039e6ad9dae79614493083e241147386,sao paulo,12925,35798.4
04e38a233f726ef161074ab1c9b0399a,sao paulo,1352.2,37150.6
04fdea0c111866e6cf812f1570d6b5bd,sao paulo,1055,38205.6
0570350b23eda5444f8d1d9544932058,sao paulo,626.9,38832.5
05a48cc8859962767935ab9087417fbb,sao paulo,42.9,38875.4
05aebce0b5c8f0d41b29b686f2d05fd3,sao paulo,74.99,38950.39
062c325cd6a2b87845fab56b4ec2eeae,sao paulo,133.22,39083.61
0692610d8abe24f287e9fae90ea0bbee,sao paulo,173.99,39257.6
070d165398b553f3b4b851c216b8a358,sao paulo,3393.16,42650.76
0743a0239d764b9a0f959a57d07e36ab,sao paulo,336.96,42987.72
079d295dcbf06ee8bb1b65ba964eb2b6,sao paulo,349.3,43337.02
07a9bc7f61396b658ddf3ac534efe44c,sao paulo,119.9,43456.92
07bf9669d84d1f11be443a9dd938f698,sao paulo,1776,45232.92
07d75e33f2750d97d467fb57e4dfdd8a,sao paulo,722.4,45955.32
07e8e8fc5222bb358e6f259da3197074,sao paulo,51.8,46007.12
08084d990eb3f53af056ccbc1730c8a7,sao paulo,372.5,46379.62
0936e1837d0c79253456bbb2ffaaef10,sao paulo,38.9,46418.52
09883d9ab71c8fe8a9bfc7fc3075b07e,sao paulo,329.5,46748.02
099095b050cfe8eb1ddff5317587e96e,sao paulo,5193.83,51941.85
09bad886111255c5b5030314fc7f1a4a,sao paulo,487.5,52429.35
0a82f5fb06a4fe4ac2cf7cb412ec71b8,sao paulo,462,52891.35
0aa2205ca24f113f4658a5c536667426,sao paulo,815.62,53706.97
0ac4201fda2c68ebc0e47cb9423cf3c9,sao paulo,1676.88,55383.85
0af2ab31141893d26aca5a404a537dab,sao paulo,59,55442.85
0b09101900100c0e9d312861fad5a1b9,sao paulo,153.75,55596.6
0bb27263628258b8111a0262769fa9db,sao paulo,22.2,55618.8
0be8ff43f22e456b4e0371b2245e4d01,sao paulo,11805.5,67424.3
0bebbb2cea103a4a020c95d43fd7d754,sao paulo,1367.2,68791.5
0bf0150d5b9d60d9cd2906003332f085,sao paulo,5774.6,74566.1
0d33a55da925bbf1ff02af5f6059fc7f,sao paulo,547.3,75113.4
0e72c1a751b496722a6cb1f10653b62a,sao paulo,140.8,75254.2
1025f0e2d44d7041d6cf58b6550e0bfa,sao paulo,138968.55,214222.75
112453736dbe3889cfb74e1aaa0ba0c1,sao paulo,1890,216112.75
119c7f1a00ef43fad0e57604e76a747c,sao paulo,189.8,216302.55
11eac105f3f90a9b87b19c89d91e24f3,sao paulo,802.89,217105.44
11fb6f6d341adbe19e81733701704635,sao paulo,1197,218302.44
12a8eb0f8d1cd3270695bf2a99f55966,sao paulo,397,218699.44
131fcb0a0c9a47bba4474aacff0f14b7,sao paulo,369.8,219069.24
134285d1f41da5c13a756ee8142c8a4e,sao paulo,1572.7,220641.94
134a288e7de827ec5ec62e3ec9c3a295,sao paulo,877.45,221519.38999999998
1354d51653f645349064725ed204e85e,sao paulo,2410,223929.38999999998
138dbe45fc62f1e244378131a6801526,sao paulo,1125.56,225054.94999999998
139157dd4daa45c25b0807ffff348363,sao paulo,29.9,225084.84999999998
13fa2a6c6b9d0f43cb588d7c82117a12,sao paulo,4528,229612.84999999998
1430239a858e7682bbc43b20758af153,sao paulo,660.79,230273.63999999998
14a08204d03bb6b6bde8029f801ae0eb,sao paulo,2185.4,232459.03999999998
157c3e4b42f81ac4a44e8b1ca2fe9876,sao paulo,2548.5,235007.53999999998
15ac3c501e2599e4917316fde5c5669a,sao paulo,144.2,235151.74
15fa791d5e017f66402dc28c44480657,sao paulo,1802,236953.74
1690cada046eb7e92c12f98b1f8a8167,sao paulo,1959,238912.74
17eea220a40cc0d2c0c5346379682398,sao paulo,1414.98,240327.72
17f51e7198701186712e53a39c564617,sao paulo,48019,288346.72
180c3376aff0e43dd5788709df48a843,sao paulo,4513,292859.72
189ca3538ce9f920cacf0f982cbe223b,sao paulo,419,293278.72
18a349e75d307f4b4cc646a691ed4216,sao paulo,8711.53,301990.25
1967a9e2ad6f51802b093147d861df58,sao paulo,380,302370.25
1992f8fb6b19fcccd97ca819811e7267,sao paulo,28.8,302399.05
1a932caad4f9d804097d7f8e615baed1,sao paulo,4661,307060.05
1acde099eb406aa220b1169b188b42da,sao paulo,311.1,307371.14999999997
1b0b0f4f95e962d6f32fe90c759d0479,sao paulo,139.8,307510.95
1b7e5006cb25dd23ce8686691013b121,sao paulo,2636.74,310147.69
1b8356dabde1d35e17cef975c3f82730,sao paulo,3426.39,313574.08
1b8b75e227c9a9c100d0c210fb6176ce,sao paulo,1914.83,315488.91
1bb2bdb95f4841f1bba2c0d2cd83d3c9,sao paulo,5002.71,320491.62
1bb3812d5f0747a3ab7348f199001a10,sao paulo,834.4,321326.01999999996
1c129092bf23f28a5930387c980c0dfc,sao paulo,9553.62,330879.64
1c83418358f249c9d6affa52d579db0e,sao paulo,24.9,330904.54
1cd9e0cc1839d55516843def5600816d,sao paulo,825,331729.54
1d4587203296c8f4ad134dc286fa6db0,sao paulo,2323.3,334052.83999999997
1d503743d2526f03f0c2c89540ee008c,sao paulo,516.04,334568.88
1da3aeb70d7989d1e6d9b0e887f97c23,sao paulo,8823.52,343392.39999999997
1dd33b8119b3cb1056ed5dc88cd0aaf4,sao paulo,1513,344905.39999999997
1e483cc5c76fef08d3ca05f9a8af7d01,sao paulo,171.99,345077.39
1e8b33f18b4f7598d87f5cbee2282cc2,sao paulo,17309.06,362386.45
1eade46fba20122dc4aefb379f8c636b,sao paulo,3635.37,366021.82
1f1bb1f0859883505541bdd6606193e5,sao paulo,16040.84,382062.66
1f2eebc0e970fd3c463e4f5d9652687a,sao paulo,44.99,382107.64999999997
1f7dfad2cb384ea4d2d7e1ffbd78c407,sao paulo,49,382156.64999999997
1fa2d3def6adfa70e58c276bb64fe5bb,sao paulo,6.9,382163.55
1fddcb7b326905d3ad5efe82187db347,sao paulo,92,382255.55
20d83f3ef0e6925fd74bfd59170babf7,sao paulo,2903.6,385159.14999999997
2138ccb85b11a4ec1e37afbd1c8eda1f,sao paulo,12357.03,397516.18
218f991754f360af9c2daa5e0b8e990c,sao paulo,3554.32,401070.5
2235cf78d3e2073a88146a9cb60f0dd0,sao paulo,178.99,401249.49
2305ab43e846518f58dd9d59f3f54e96,sao paulo,788.89,402038.38
23ca5f678e0b3ea6c630b30fa8bf51ea,sao paulo,183,402221.38
253f95b3a0e6983ae18aed49fbc2b845,sao paulo,799.5,403020.88
25e6ffe976bd75618accfe16cefcbd0d,sao paulo,11691.61,414712.49
2646baaf662d4d92ac48f047e35db92d,sao paulo,1263.05,415975.54
26785a546900236d66f2e4197c211158,sao paulo,1019.2,416994.74
26e2e5033827d2ba53929f43e03d8ffe,sao paulo,139.49,417134.23
270297ead4c65a6cd2593960d2af6b21,sao paulo,9422.4,426556.63
2709af9587499e95e803a6498a5a56e9,sao paulo,1279.56,427836.19
271c58a1d139c45eaf3316107c6d3a3b,sao paulo,3897.52,431733.71
272f092de69afedd4d2969440b37f18f,sao paulo,1935.33,433669.04
2745f798279e0ed033addcc1474776d7,sao paulo,3668.53,437337.57
282c7480173bb9c01dd41cc739fec010,sao paulo,4274.2,441611.77
28405831a29823802aa22c084cfd0649,sao paulo,245,441856.77
28ea411b354f14b1a494be4e79f0ce02,sao paulo,820,442676.77
28f10b1c5e5abb9d4857745bede6147c,sao paulo,835,443511.77
2953ce3a88f5e3c3b696d77fc9e4c8eb,sao paulo,470,443981.77
2a167ca73899c85001a837d8fb4962f6,sao paulo,4097,448078.77
2a7dc43cecabf23403078e2188437d1d,sao paulo,4795.91,452874.68
2b03ac196f5ed62ac483960fe0fa3b65,sao paulo,843.1,453717.77999999997
2b3b9ce054da76a7428df143a567b156,sao paulo,301,454018.77999999997
2b3e4a2a3ea8e01938cabda2a3e5cc79,sao paulo,23629.15,477647.93
2b5ed0c9139dae8883a200dfcb272ece,sao paulo,85.41,477733.33999999997
2bdb95a56a36ebbc6640337ac5eac174,sao paulo,89.9,477823.24
2d2322d842118867781fc737e96d59a1,sao paulo,176.4,477999.64
2d34636518ba88f5349b732fcf8ba2e4,sao paulo,150,478149.64
2d518637f53161b973e01f56ea4bb88e,sao paulo,1219.89,479369.52999999997
2e13c71026e1a39ba5cc1b86dcb679aa,sao paulo,3793,483162.52999999997
2e1a7d075abe038c1b2743005fe42ff1,sao paulo,1396.7,484559.23
2e1c9f22be269ef4643f826c9e650a52,sao paulo,12687.68,497246.91
2e7ea2aafec5835e781b21d6d1faf1f1,sao paulo,528.4,497775.31
2e90cb1677d35cfe24eef47d441b7c87,sao paulo,13894.71,511670.02
2ea0861cc19e94cad86438c984c52da4,sao paulo,165.6,511835.62
2f4b0d3b9634b647d4edee577d7ebb7e,sao paulo,337.9,512173.52
2f74af7a0ee5636f12c2336f9fffed47,sao paulo,560.7,512734.22
2fa13c8bd5705d279f7ed5cc9ec61c68,sao paulo,87.4,512821.62
30a81d8cf85fb2ada1b1b094c9583a95,sao paulo,1245.42,514067.04
31561f325664a8a7aba4c8d0c3a9b3db,sao paulo,2702.19,516769.23
318f287a62ab7ac10b703ac37435a231,sao paulo,2517.48,519286.71
323ce52b5b81df2cd804b017b7f09aa7,sao paulo,2554.2,521840.91
32f1bb9dfa65bc7df5c0d9d95a616be4,sao paulo,276.39,522117.3
3442033154be05bac582e173ef54fd12,sao paulo,161,522278.3
35281d148dcf7134bae913c57db4e6da,sao paulo,119.99,522398.29
365e445f796710c3431557e85caa25db,sao paulo,1115,523513.29
376d67b61dce0c990155286e7ae486a4,sao paulo,94,523607.29
37be5a7c751166fbc5f8ccba4119e043,sao paulo,55350.55,578957.84
37ceb404da208418c9032f0674e57804,sao paulo,204.93,579162.77
385799a1cddbd26dfeb9157356a42282,sao paulo,633.93,579796.7
38af8acfd46ac4a7bf754e8ca6736664,sao paulo,345,580141.7
38e6dada03429a47197d5d584d793b41,sao paulo,596.14,580737.84
3935fe5fe0f82787a9dcb8deb62be09d,sao paulo,1681.69,582419.53
3969863bb8af7f72580b3b1ffd3a17b3,sao paulo,623.15,583042.68
